Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       8/8           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [103]
                0.00    0.00       8/12          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [94]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [153]
[106]    0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [106]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [107]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [106]
[107]    0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [107]
                0.00    0.00       8/8           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [108]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [107]
[108]    0.0    0.00    0.00       8         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [108]
                0.00    0.00      24/24          int* std::__niter_base<int*>(int*) [38]
                0.00    0.00       8/8           std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [109]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [108]
[109]    0.0    0.00    0.00       8         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [109]
-----------------------------------------------
                0.00    0.00       7/7           void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [114]
[110]    0.0    0.00    0.00       7         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [110]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<int, std::allocator<int> >::back() [115]
[111]    0.0    0.00    0.00       7         std::_Deque_iterator<int, int&, int*>::operator*() const [111]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_append(unsigned long) [252]
                0.00    0.00       2/7           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::resize(unsigned long) [253]
                0.00    0.00       4/7           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [198]
[112]    0.0    0.00    0.00       7         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::size() const [112]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<int, std::allocator<int> >::back() [115]
[113]    0.0    0.00    0.00       7         std::_Deque_iterator<int, int&, int*>::operator--() [113]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<int, std::allocator<int> >::pop_back() [116]
[114]    0.0    0.00    0.00       7         void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [114]
                0.00    0.00       7/7           void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [110]
-----------------------------------------------
                0.00    0.00       7/7           std::stack<int, std::deque<int, std::allocator<int> > >::top() [119]
[115]    0.0    0.00    0.00       7         std::deque<int, std::allocator<int> >::back() [115]
                0.00    0.00       7/8           std::deque<int, std::allocator<int> >::end() [104]
                0.00    0.00       7/7           std::_Deque_iterator<int, int&, int*>::operator--() [113]
                0.00    0.00       7/7           std::_Deque_iterator<int, int&, int*>::operator*() const [111]
-----------------------------------------------
                0.00    0.00       7/7           std::stack<int, std::deque<int, std::allocator<int> > >::pop() [118]
[116]    0.0    0.00    0.00       7         std::deque<int, std::allocator<int> >::pop_back() [116]
                0.00    0.00       7/8           std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [102]
                0.00    0.00       7/7           void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [114]
-----------------------------------------------
                0.00    0.00       7/7           std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [120]
[117]    0.0    0.00    0.00       7         std::deque<int, std::allocator<int> >::push_back(int const&) [117]
                0.00    0.00       7/14          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [57]
-----------------------------------------------
                0.00    0.00       7/7           Graph::findEulerianCircuit() [179]
[118]    0.0    0.00    0.00       7         std::stack<int, std::deque<int, std::allocator<int> > >::pop() [118]
                0.00    0.00       7/7           std::deque<int, std::allocator<int> >::pop_back() [116]
-----------------------------------------------
                0.00    0.00       7/7           Graph::findEulerianCircuit() [179]
[119]    0.0    0.00    0.00       7         std::stack<int, std::deque<int, std::allocator<int> > >::top() [119]
                0.00    0.00       7/7           std::deque<int, std::allocator<int> >::back() [115]
-----------------------------------------------
                0.00    0.00       7/7           Graph::findEulerianCircuit() [179]
[120]    0.0    0.00    0.00       7         std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [120]
                0.00    0.00       7/7           std::deque<int, std::allocator<int> >::push_back(int const&) [117]
-----------------------------------------------
                0.00    0.00       7/7           Graph::findEulerianCircuit() [179]
[121]    0.0    0.00    0.00       7         std::vector<int, std::allocator<int> >::push_back(int const&) [121]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::end() [154]
                0.00    0.00       4/4           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [153]
                0.00    0.00       3/14          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [57]
-----------------------------------------------
                0.00    0.00       7/7           Graph::findEulerianCircuit() [179]
[122]    0.0    0.00    0.00       7         std::vector<int, std::allocator<int> >::operator[](unsigned long) [122]
-----------------------------------------------
                0.00    0.00       6/6           Graph::findEulerianCircuit() [179]
[123]    0.0    0.00    0.00       6         Graph::removeEdge(int, int) [123]
                0.00    0.00      12/57          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [13]
                0.00    0.00      12/12          std::__cxx11::list<int, std::allocator<int> >::remove(int const&) [87]
-----------------------------------------------
                0.00    0.00       6/6           Graph::generateRandomEvenDegreeGraph(int, unsigned int) [180]
[124]    0.0    0.00    0.00       6         Graph::addEdge(int, int) [124]
                0.00    0.00      12/57          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [13]
                0.00    0.00      12/12          std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [91]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::list<int, std::allocator<int> >::_M_node_count() const [126]
[125]    0.0    0.00    0.00       6         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_size() const [125]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::list<int, std::allocator<int> >::size() const [127]
